time sourceIP destinationIP domain status
2023031314:05:29 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031314:05:55 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 401
2023031314:05:57 104.244.42.193 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031314:06:08 52.223.34.187 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031314:06:57 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031314:07:04 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 200
2023031314:07:25 172.217.174.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031314:07:42 133.237.16.234 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031314:08:08 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 200
2023031314:08:38 172.217.174.110 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031314:08:58 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031314:09:16 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 200
2023031314:09:20 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 401
2023031314:09:51 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031314:09:58 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031314:10:04 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 401
2023031314:10:58 172.217.175.110 192.168.124.81 www.database.dendai.ac.jp 500
2023031314:11:42 52.119.164.121 192.168.231.57 www.lib.dendai.ac.jp 200
2023031314:12:26 133.20.16.174 192.168.76.179 www.dendai.ac.jp 200
2023031314:13:53 52.223.34.187 192.168.74.35 www.mail.dendai.ac.jp 500
2023031314:14:58 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 401
2023031314:15:02 182.22.25.124 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031314:15:17 104.244.42.193 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031314:15:42 52.119.164.121 192.168.76.179 www.dendai.ac.jp 500
2023031314:15:49 133.20.51.253 192.168.1.163 www.media.dendai.ac.jp 200
2023031314:16:07 104.244.42.193 192.168.124.81 www.database.dendai.ac.jp 200
2023031314:16:16 133.20.51.253 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031314:16:21 52.119.164.121 192.168.1.163 www.media.dendai.ac.jp 500
2023031314:16:52 133.237.16.234 192.168.124.81 www.database.dendai.ac.jp 200
2023031314:17:20 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 500
2023031314:17:44 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 200
2023031314:18:12 104.244.42.193 192.168.124.81 www.database.dendai.ac.jp 200
2023031314:18:53 182.22.25.124 192.168.76.179 www.dendai.ac.jp 401
2023031314:19:03 133.20.16.174 192.168.74.35 www.mail.dendai.ac.jp 500
2023031314:19:19 133.237.16.234 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031314:19:32 104.215.24.148 192.168.76.179 www.dendai.ac.jp 200
2023031314:19:51 133.20.51.253 192.168.124.81 www.database.dendai.ac.jp 200
2023031314:20:03 182.22.25.124 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031314:20:36 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 401
2023031314:20:50 133.237.16.234 192.168.1.163 www.media.dendai.ac.jp 500
2023031314:20:53 133.20.16.174 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031314:21:26 133.20.51.253 192.168.74.35 www.mail.dendai.ac.jp 200
2023031314:21:39 172.217.174.110 192.168.231.57 www.lib.dendai.ac.jp 500
2023031314:21:54 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031314:22:28 133.20.16.174 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031314:22:29 172.217.174.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031314:22:54 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 200
2023031314:24:08 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 500
2023031314:24:28 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031314:25:17 172.217.175.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031314:26:31 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031314:26:32 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 401
2023031314:26:34 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031314:26:35 182.22.25.124 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031314:26:39 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031314:26:47 52.119.164.121 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031314:27:11 172.217.175.110 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031314:27:24 133.20.16.174 192.168.74.35 www.mail.dendai.ac.jp 200
2023031314:27:44 182.22.25.124 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031314:28:53 104.215.24.148 192.168.231.57 www.lib.dendai.ac.jp 500
2023031314:29:20 52.223.34.187 192.168.74.35 www.mail.dendai.ac.jp 500
2023031314:29:30 172.217.174.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031314:29:31 172.217.175.110 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031314:29:32 133.237.16.234 192.168.76.179 www.dendai.ac.jp 500
2023031314:30:04 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031314:30:21 52.223.34.187 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031314:30:45 52.119.164.121 192.168.231.57 www.lib.dendai.ac.jp 500
2023031314:31:15 133.20.16.174 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031314:31:38 172.217.174.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031314:33:15 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 401
2023031314:33:16 133.20.51.253 192.168.76.179 www.dendai.ac.jp 200
2023031314:33:20 104.215.24.148 192.168.1.163 www.media.dendai.ac.jp 500
2023031314:33:42 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 200
2023031314:34:01 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 200
2023031314:34:58 172.217.174.110 192.168.76.179 www.dendai.ac.jp 200
2023031314:35:04 52.223.34.187 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031314:35:13 172.217.174.110 192.168.76.179 www.dendai.ac.jp 200
2023031314:35:25 182.22.25.124 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031314:36:55 104.215.24.148 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031314:37:11 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031314:37:25 52.223.34.187 192.168.76.179 www.dendai.ac.jp 200
2023031314:37:44 133.20.16.174 192.168.231.57 www.lib.dendai.ac.jp 200
2023031314:38:10 172.217.174.110 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031314:38:15 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031314:38:16 133.237.16.234 192.168.76.179 www.dendai.ac.jp 200
2023031314:38:41 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031314:38:47 52.119.164.121 192.168.124.81 www.database.dendai.ac.jp 200
2023031314:39:17 182.22.25.124 192.168.231.57 www.lib.dendai.ac.jp 200
2023031314:39:33 104.244.42.193 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031314:39:46 104.215.24.148 192.168.1.163 www.media.dendai.ac.jp 200
2023031314:40:01 172.217.174.110 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031314:40:15 172.217.174.110 192.168.1.163 www.media.dendai.ac.jp 401
2023031314:40:22 172.217.174.110 192.168.76.179 www.dendai.ac.jp 200
2023031314:40:41 104.215.24.148 192.168.76.179 www.dendai.ac.jp 200
2023031314:41:21 104.244.42.193 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031314:42:20 133.20.51.253 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031314:42:21 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031314:42:27 133.237.16.234 192.168.124.81 www.database.dendai.ac.jp 500
2023031314:42:39 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 200
2023031314:43:50 172.217.175.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031314:44:02 172.217.175.110 192.168.124.81 www.database.dendai.ac.jp 401
2023031314:44:18 182.22.25.124 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031314:44:26 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 200
2023031314:45:07 133.20.51.253 192.168.1.163 www.media.dendai.ac.jp 200
2023031314:45:47 182.22.25.124 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031314:45:51 133.237.16.234 192.168.124.81 www.database.dendai.ac.jp 200
2023031314:45:55 104.244.42.193 192.168.76.179 www.dendai.ac.jp 200
2023031314:46:59 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031314:47:15 172.217.174.110 192.168.1.163 www.media.dendai.ac.jp 500
2023031314:47:41 172.217.175.110 192.168.124.81 www.database.dendai.ac.jp 500
2023031314:48:30 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 500
2023031314:49:06 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031314:49:33 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 500
2023031314:51:44 182.22.25.124 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031314:51:46 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 200
2023031314:52:18 133.20.51.253 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031314:53:36 133.20.51.253 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031314:55:05 52.119.164.121 192.168.1.163 www.media.dendai.ac.jp 200
2023031314:55:26 52.119.164.121 192.168.1.163 www.media.dendai.ac.jp 200
2023031314:55:51 52.223.34.187 192.168.1.163 www.media.dendai.ac.jp 200
2023031314:56:39 52.119.164.121 192.168.1.163 www.media.dendai.ac.jp 500
2023031314:56:40 52.119.164.121 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031314:57:09 52.223.34.187 192.168.1.163 www.media.dendai.ac.jp 200
2023031314:57:11 104.215.24.148 192.168.74.35 www.mail.dendai.ac.jp 200
2023031314:57:14 104.215.24.148 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031314:57:40 52.223.34.187 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031314:58:38 104.215.24.148 192.168.76.179 www.dendai.ac.jp 200
2023031314:58:42 172.217.174.110 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031314:58:47 182.22.25.124 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031314:59:05 104.244.42.193 192.168.74.35 www.mail.dendai.ac.jp 200
2023031314:59:11 104.215.24.148 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031314:59:26 52.223.34.187 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031314:59:53 172.217.174.110 192.168.231.57 www.lib.dendai.ac.jp 200
2023031315:00:04 133.20.51.253 192.168.23.19 www.kyujin.dendai.ac.jp 401
2023031315:00:39 104.215.24.148 192.168.231.57 www.lib.dendai.ac.jp 200
2023031315:01:13 133.20.16.174 192.168.74.35 www.mail.dendai.ac.jp 500
2023031315:01:15 172.217.174.110 192.168.1.163 www.media.dendai.ac.jp 401
2023031315:02:06 133.20.51.253 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031315:02:19 133.20.16.174 192.168.1.163 www.media.dendai.ac.jp 500
2023031315:03:07 182.22.25.124 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031315:03:09 133.20.16.174 192.168.76.179 www.dendai.ac.jp 500
2023031315:03:19 52.119.164.121 192.168.74.35 www.mail.dendai.ac.jp 200
2023031315:03:30 52.223.34.187 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031315:04:20 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 401
2023031315:04:23 133.20.16.174 192.168.76.179 www.dendai.ac.jp 401
2023031315:05:14 182.22.25.124 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031315:05:25 104.215.24.148 192.168.76.179 www.dendai.ac.jp 200
2023031315:05:53 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031315:05:55 104.215.24.148 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031315:05:56 52.119.164.121 192.168.231.57 www.lib.dendai.ac.jp 401
2023031315:06:01 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 500
2023031315:06:02 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031315:06:13 104.215.24.148 192.168.76.179 www.dendai.ac.jp 500
2023031315:06:58 172.217.175.110 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031315:07:25 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 200
2023031315:08:11 104.244.42.193 192.168.76.179 www.dendai.ac.jp 500
2023031315:08:29 182.22.25.124 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031315:08:35 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 200
2023031315:08:39 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 500
2023031315:08:45 52.119.164.121 192.168.124.81 www.database.dendai.ac.jp 200
2023031315:09:12 104.244.42.193 192.168.74.35 www.mail.dendai.ac.jp 500
2023031315:09:18 172.217.174.110 192.168.1.163 www.media.dendai.ac.jp 500
2023031315:09:33 182.22.25.124 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031315:09:43 52.119.164.121 192.168.74.35 www.mail.dendai.ac.jp 401
2023031315:10:21 133.20.16.174 192.168.1.163 www.media.dendai.ac.jp 200
2023031315:10:35 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 500
2023031315:10:42 104.244.42.193 192.168.74.35 www.mail.dendai.ac.jp 500
2023031315:11:05 104.215.24.148 192.168.76.179 www.dendai.ac.jp 200
2023031315:11:34 133.237.16.234 192.168.1.163 www.media.dendai.ac.jp 200
2023031315:12:01 52.119.164.121 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031315:12:24 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031315:12:34 52.119.164.121 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031315:12:38 104.215.24.148 192.168.124.81 www.database.dendai.ac.jp 200
2023031315:13:03 172.217.174.110 192.168.23.19 www.kyujin.dendai.ac.jp 401
2023031315:13:05 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 500
2023031315:13:15 104.244.42.193 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031315:13:34 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031315:13:59 172.217.175.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031315:14:05 172.217.175.110 192.168.76.179 www.dendai.ac.jp 200
2023031315:14:11 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 401
2023031315:14:30 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 500
2023031315:14:33 104.215.24.148 192.168.1.163 www.media.dendai.ac.jp 200
2023031315:14:34 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031315:14:37 172.217.175.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031315:15:09 172.217.174.110 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031315:15:31 133.237.16.234 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031315:15:38 133.20.51.253 192.168.124.81 www.database.dendai.ac.jp 200
2023031315:16:01 104.215.24.148 192.168.74.35 www.mail.dendai.ac.jp 500
2023031315:16:36 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 500
2023031315:16:37 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 200
2023031315:16:42 104.215.24.148 192.168.231.57 www.lib.dendai.ac.jp 401
2023031315:16:56 172.217.175.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031315:17:53 133.20.16.174 192.168.1.163 www.media.dendai.ac.jp 200
2023031315:18:12 104.244.42.193 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031315:18:30 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 200
2023031315:18:47 133.237.16.234 192.168.124.81 www.database.dendai.ac.jp 200
2023031315:19:02 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031315:19:11 172.217.175.110 192.168.1.163 www.media.dendai.ac.jp 200
2023031315:20:53 52.223.34.187 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031315:20:56 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031315:21:27 52.119.164.121 192.168.76.179 www.dendai.ac.jp 401
2023031315:21:30 52.223.34.187 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031315:21:36 52.119.164.121 192.168.124.81 www.database.dendai.ac.jp 200
2023031315:21:49 172.217.174.110 192.168.47.156 www.homepage.dendai.ac.jp 401
2023031315:22:01 104.215.24.148 192.168.76.179 www.dendai.ac.jp 200
2023031315:23:12 133.20.51.253 192.168.231.57 www.lib.dendai.ac.jp 401
2023031315:23:34 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031315:23:52 52.119.164.121 192.168.231.57 www.lib.dendai.ac.jp 200
2023031315:24:16 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 401
2023031315:24:45 52.119.164.121 192.168.76.179 www.dendai.ac.jp 200
2023031315:24:48 133.237.16.234 192.168.124.81 www.database.dendai.ac.jp 200
2023031315:25:10 133.20.16.174 192.168.1.163 www.media.dendai.ac.jp 200
2023031315:25:18 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031315:25:19 133.20.51.253 192.168.76.179 www.dendai.ac.jp 500
2023031315:25:34 52.119.164.121 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031315:25:45 133.20.51.253 192.168.231.57 www.lib.dendai.ac.jp 200
2023031315:26:17 52.223.34.187 192.168.124.81 www.database.dendai.ac.jp 200
2023031315:26:23 133.237.16.234 192.168.76.179 www.dendai.ac.jp 200
2023031315:26:58 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031315:27:00 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 200
2023031315:27:03 52.223.34.187 192.168.1.163 www.media.dendai.ac.jp 200
2023031315:27:16 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 500
2023031315:27:45 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 200
2023031315:28:24 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031315:28:33 133.237.16.234 192.168.76.179 www.dendai.ac.jp 500
2023031315:28:46 182.22.25.124 192.168.231.57 www.lib.dendai.ac.jp 200
2023031315:29:19 52.223.34.187 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031315:29:51 172.217.175.110 192.168.1.163 www.media.dendai.ac.jp 200
2023031315:30:39 172.217.174.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031315:30:41 133.237.16.234 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031315:31:30 52.223.34.187 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031315:31:47 52.223.34.187 192.168.124.81 www.database.dendai.ac.jp 200
2023031315:31:59 104.244.42.193 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031315:32:06 133.237.16.234 192.168.76.179 www.dendai.ac.jp 200
2023031315:32:58 172.217.175.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031315:33:08 133.20.16.174 192.168.1.163 www.media.dendai.ac.jp 200
2023031315:34:09 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 200
2023031315:34:41 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 401
2023031315:34:47 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 401
2023031315:34:56 172.217.174.110 192.168.1.163 www.media.dendai.ac.jp 200
2023031315:35:29 104.244.42.193 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031315:36:18 104.215.24.148 192.168.124.81 www.database.dendai.ac.jp 200
2023031315:36:19 133.20.16.174 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031315:36:22 182.22.25.124 192.168.231.57 www.lib.dendai.ac.jp 200
2023031315:38:00 52.119.164.121 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031315:38:36 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031315:39:21 172.217.174.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031315:39:47 52.223.34.187 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031315:40:42 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031315:40:46 133.20.51.253 192.168.74.35 www.mail.dendai.ac.jp 200
2023031315:41:03 182.22.25.124 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031315:41:37 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 500
2023031315:42:02 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 200
2023031315:42:26 133.20.16.174 192.168.231.57 www.lib.dendai.ac.jp 200
2023031315:43:22 133.20.16.174 192.168.74.35 www.mail.dendai.ac.jp 200
2023031315:43:34 182.22.25.124 192.168.231.57 www.lib.dendai.ac.jp 500
2023031315:43:36 133.237.16.234 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031315:44:42 52.119.164.121 192.168.76.179 www.dendai.ac.jp 200
2023031315:45:14 133.20.16.174 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031315:45:22 52.119.164.121 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031315:45:54 172.217.175.110 192.168.1.163 www.media.dendai.ac.jp 200
2023031315:46:23 104.244.42.193 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031315:47:05 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 200
2023031315:47:15 172.217.174.110 192.168.76.179 www.dendai.ac.jp 401
2023031315:47:58 133.237.16.234 192.168.76.179 www.dendai.ac.jp 200
2023031315:48:10 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 500
2023031315:48:42 133.20.51.253 192.168.124.81 www.database.dendai.ac.jp 200
2023031315:48:45 104.215.24.148 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031315:48:49 104.215.24.148 192.168.124.81 www.database.dendai.ac.jp 500
2023031315:49:19 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031315:49:45 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 200
2023031315:50:01 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031315:51:31 172.217.174.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031315:51:36 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 200
2023031315:52:37 104.215.24.148 192.168.124.81 www.database.dendai.ac.jp 200
